Timestamp (UTC_TIME),XBH4.EXPT.NP04.012:COUNTS,XBH4.GENERALTRIGGER:TIMESTAMP_COUNT
2018-10-10 18:14:19.335,153,153
2018-10-10 18:14:33.735,157,157
2018-10-10 18:14:51.735,144,144
2018-10-10 18:15:06.135,141,141
2018-10-10 18:15:24.135,143,143
2018-10-10 18:15:38.535,145,145
2018-10-10 18:15:56.535,169,169
2018-10-10 18:16:10.935,148,148
2018-10-10 18:16:28.935,160,160
2018-10-10 18:16:43.335,173,173
2018-10-10 18:17:01.335,152,152
2018-10-10 18:17:15.735,148,148
2018-10-10 18:17:33.735,160,160
2018-10-10 18:17:48.135,150,150
2018-10-10 18:18:06.135,146,146
2018-10-10 18:18:20.535,139,139
2018-10-10 18:18:38.535,150,150
2018-10-10 18:18:52.935,137,137
2018-10-10 18:19:10.935,142,142
2018-10-10 18:19:25.335,158,158
2018-10-10 18:19:43.335,160,160
2018-10-10 18:19:57.735,144,144
2018-10-10 18:20:15.735,165,165
2018-10-10 18:20:30.135,151,151
2018-10-10 18:20:48.135,169,169
2018-10-10 18:21:02.535,158,158
2018-10-10 18:21:20.535,159,159
2018-10-10 18:21:34.935,153,153
2018-10-10 18:21:52.935,138,138
2018-10-10 18:22:07.335,162,162
2018-10-10 18:22:25.335,124,124
2018-10-10 18:22:39.735,168,168
2018-10-10 18:22:57.735,151,151
2018-10-10 18:23:12.135,144,144
2018-10-10 18:23:30.135,147,147
2018-10-10 18:23:44.535,154,154
2018-10-10 18:24:02.535,160,160
2018-10-10 18:24:16.935,174,174
2018-10-10 18:24:34.935,135,135
2018-10-10 18:24:49.335,129,129
2018-10-10 18:25:07.335,141,141
2018-10-10 18:25:21.735,139,139
2018-10-10 18:25:39.735,157,157
2018-10-10 18:25:54.135,173,173
2018-10-10 18:26:12.135,170,170
2018-10-10 18:26:26.535,162,162
2018-10-10 18:26:44.535,134,134
2018-10-10 18:26:58.935,150,150
2018-10-10 18:27:16.935,160,160
2018-10-10 18:27:31.335,152,152
2018-10-10 18:27:49.335,151,151
2018-10-10 18:28:03.735,161,161
2018-10-10 18:28:21.735,160,160
2018-10-10 18:28:36.135,135,135
2018-10-10 18:28:54.135,139,139
2018-10-10 18:29:08.535,142,142
2018-10-10 18:29:26.535,141,141
2018-10-10 18:29:40.935,159,159
2018-10-10 18:29:58.935,170,170
2018-10-10 18:30:13.335,156,156
2018-10-10 18:30:31.335,143,143
2018-10-10 18:30:45.735,150,150
2018-10-10 18:31:03.735,170,170
2018-10-10 18:31:18.135,166,166
2018-10-10 18:31:36.135,165,165
2018-10-10 18:31:50.535,157,157
2018-10-10 18:32:08.535,168,168
2018-10-10 18:32:22.935,216,216
2018-10-10 18:32:40.935,227,227
2018-10-10 18:32:55.335,243,243
2018-10-10 18:33:13.335,238,238
2018-10-10 18:33:27.735,288,288
2018-10-10 18:33:45.735,293,293
2018-10-10 18:34:00.135,301,301
2018-10-10 18:34:18.135,286,286
2018-10-10 18:34:32.535,333,333
2018-10-10 18:34:50.535,323,323
2018-10-10 18:35:04.935,329,329
2018-10-10 18:35:22.935,320,320
2018-10-10 18:35:37.335,346,346
2018-10-10 18:35:55.335,321,321
2018-10-10 18:36:09.735,332,332
2018-10-10 18:36:27.735,331,331
2018-10-10 18:36:42.135,314,314
2018-10-10 18:37:00.135,294,294
2018-10-10 18:37:14.535,295,295
2018-10-10 18:37:32.535,315,315
2018-10-10 18:37:46.935,299,299
2018-10-10 18:38:04.935,301,301
2018-10-10 18:38:19.335,309,309
2018-10-10 18:38:37.335,288,288
2018-10-10 18:38:51.735,324,324
2018-10-10 18:39:09.735,319,319
2018-10-10 18:39:24.135,300,300
2018-10-10 18:39:42.135,307,307
2018-10-10 18:39:56.535,339,339
2018-10-10 18:40:14.535,314,314
2018-10-10 18:40:28.935,329,329
2018-10-10 18:40:46.935,312,312
2018-10-10 18:41:01.335,265,265
2018-10-10 18:41:19.335,289,289
2018-10-10 18:41:33.735,255,255
2018-10-10 18:41:51.735,276,276
2018-10-10 18:42:06.135,287,287
2018-10-10 18:42:24.135,301,301
2018-10-10 18:42:38.535,300,300
2018-10-10 18:42:56.535,278,278
2018-10-10 18:43:10.935,262,262
2018-10-10 18:43:28.935,277,277
2018-10-10 18:43:43.335,281,281
2018-10-10 18:44:01.335,309,309
2018-10-10 18:44:15.735,219,219
2018-10-10 18:44:33.735,306,306
2018-10-10 18:44:48.135,288,288
2018-10-10 18:45:06.135,314,314
2018-10-10 18:45:20.535,261,261
2018-10-10 18:45:38.535,265,265
2018-10-10 18:45:52.935,309,309
2018-10-10 18:46:10.935,280,280
2018-10-10 18:46:25.335,251,251
2018-10-10 18:46:43.335,279,279
2018-10-10 18:46:57.735,313,313
2018-10-10 18:47:15.735,304,304
2018-10-10 18:47:30.135,247,247
2018-10-10 18:47:48.135,280,280
2018-10-10 18:48:02.535,251,251
2018-10-10 18:48:20.535,185,185
2018-10-10 18:48:34.935,255,255
2018-10-10 18:48:52.935,281,281
2018-10-10 18:49:07.335,298,298
2018-10-10 18:49:25.335,273,273
2018-10-10 18:49:39.735,278,278
2018-10-10 18:49:57.735,273,273
2018-10-10 18:50:12.135,293,293
2018-10-10 18:50:30.135,237,237
2018-10-10 18:50:44.535,304,304
2018-10-10 18:51:02.535,305,305
2018-10-10 18:51:16.935,261,261
2018-10-10 18:51:34.935,290,290
2018-10-10 18:51:49.335,282,282
2018-10-10 18:52:07.335,260,260
2018-10-10 18:52:21.735,313,313
2018-10-10 18:52:39.735,291,291
2018-10-10 18:52:54.135,305,305
2018-10-10 18:53:12.135,288,288
2018-10-10 18:53:26.535,270,270
2018-10-10 18:53:44.535,310,310
2018-10-10 18:53:58.935,306,306
2018-10-10 18:54:16.935,279,279
2018-10-10 18:54:31.335,291,291
2018-10-10 18:54:49.335,300,300
2018-10-10 18:55:03.735,325,325
2018-10-10 18:55:21.735,294,294
2018-10-10 18:55:36.135,314,314
2018-10-10 18:55:54.135,269,269
2018-10-10 18:56:08.535,273,273
2018-10-10 18:56:26.535,286,286
2018-10-10 18:56:40.935,270,270
2018-10-10 18:56:58.935,277,277
2018-10-10 18:57:13.335,328,328
2018-10-10 18:57:31.335,290,290
2018-10-10 18:57:45.735,275,275
2018-10-10 18:58:03.735,303,303
2018-10-10 18:58:18.135,275,275
2018-10-10 18:58:36.135,274,274
2018-10-10 18:58:50.535,283,283
2018-10-10 18:59:08.535,271,271
2018-10-10 18:59:22.935,275,275
2018-10-10 18:59:40.935,284,284
2018-10-10 18:59:55.335,300,300
2018-10-10 19:00:13.335,302,302
2018-10-10 19:00:27.735,299,299
2018-10-10 19:00:45.735,275,275
2018-10-10 19:01:00.135,271,271
2018-10-10 19:01:18.135,315,315
2018-10-10 19:01:32.535,268,268
2018-10-10 19:01:50.535,275,275
2018-10-10 19:02:04.935,289,289
2018-10-10 19:02:22.935,270,270
2018-10-10 19:02:37.335,283,283
2018-10-10 19:02:55.335,269,269
2018-10-10 19:03:09.735,322,322
2018-10-10 19:03:27.735,286,286
2018-10-10 19:03:42.135,273,273
2018-10-10 19:04:00.135,278,278
2018-10-10 19:04:14.535,327,327
2018-10-10 19:04:32.535,293,293
2018-10-10 19:04:46.935,270,270
2018-10-10 19:05:04.935,307,307
2018-10-10 19:05:19.335,288,288
2018-10-10 19:05:37.335,283,283
2018-10-10 19:05:51.735,311,311
2018-10-10 19:06:09.735,315,315
2018-10-10 19:06:24.135,285,285
2018-10-10 19:06:42.135,323,323
2018-10-10 19:06:56.535,288,288
2018-10-10 19:07:14.535,298,298
2018-10-10 19:07:28.935,296,296
2018-10-10 19:07:46.935,293,293
2018-10-10 19:08:01.335,296,296
2018-10-10 19:08:19.335,294,294
2018-10-10 19:08:33.735,291,291
2018-10-10 19:08:51.735,315,315
2018-10-10 19:09:06.135,282,282
2018-10-10 19:09:24.135,313,313
2018-10-10 19:09:38.535,280,280
2018-10-10 19:09:56.535,276,276
2018-10-10 19:10:10.935,286,286
2018-10-10 19:10:28.935,305,305
2018-10-10 19:10:43.335,303,303
2018-10-10 19:11:01.335,316,316
2018-10-10 19:11:15.735,300,300
2018-10-10 19:11:33.735,307,307
2018-10-10 19:11:48.135,320,320
2018-10-10 19:12:06.135,314,314
2018-10-10 19:12:20.535,295,295
2018-10-10 19:12:38.535,313,313
2018-10-10 19:12:52.935,290,290
2018-10-10 19:13:10.935,302,302
2018-10-10 19:13:25.335,301,301
2018-10-10 19:13:43.335,300,300
2018-10-10 19:13:57.735,302,302
2018-10-10 19:14:15.735,307,307
2018-10-10 19:14:30.135,311,311
2018-10-10 19:14:48.135,289,289
2018-10-10 19:15:02.535,330,330
2018-10-10 19:15:20.535,279,279
2018-10-10 19:15:34.935,294,294
2018-10-10 19:15:52.935,317,317
2018-10-10 19:16:07.335,310,310
2018-10-10 19:16:25.335,323,323
2018-10-10 19:16:39.735,262,262
2018-10-10 19:16:57.735,300,300
2018-10-10 19:17:12.135,334,334
2018-10-10 19:17:30.135,329,329
2018-10-10 19:17:44.535,306,306
2018-10-10 19:18:02.535,305,305
2018-10-10 19:18:16.935,296,296
2018-10-10 19:18:34.935,329,329
2018-10-10 19:18:49.335,310,310
2018-10-10 19:19:07.335,292,292
2018-10-10 19:19:21.735,305,305
2018-10-10 19:19:39.735,294,294
2018-10-10 19:19:54.135,285,285
2018-10-10 19:20:12.135,309,309
2018-10-10 19:20:26.535,287,287
2018-10-10 19:20:44.535,296,296
2018-10-10 19:20:58.935,319,319
2018-10-10 19:21:16.935,288,288
2018-10-10 19:21:31.335,311,311
2018-10-10 19:21:49.335,309,309
2018-10-10 19:22:03.735,276,276
2018-10-10 19:22:18.135,316,316
2018-10-10 19:22:32.535,301,301
2018-10-10 19:22:46.935,312,312
2018-10-10 19:23:01.335,299,299
2018-10-10 19:23:15.735,311,311
2018-10-10 19:23:30.135,308,308
2018-10-10 19:23:44.535,318,318
2018-10-10 19:23:58.935,301,301
2018-10-10 19:24:13.335,284,284
2018-10-10 19:24:27.735,300,300
2018-10-10 19:24:42.135,287,287
2018-10-10 19:24:56.535,274,274
2018-10-10 19:25:10.935,319,319
2018-10-10 19:25:25.335,294,295
2018-10-10 19:25:39.735,313,313
2018-10-10 19:25:54.135,319,319
2018-10-10 19:26:08.535,322,322
2018-10-10 19:26:22.935,305,305
2018-10-10 19:26:37.335,312,312
2018-10-10 19:26:51.735,359,359
2018-10-10 19:27:06.135,321,321
2018-10-10 19:27:20.535,269,269
2018-10-10 19:27:34.935,331,331
2018-10-10 19:27:49.335,329,329
2018-10-10 19:28:03.735,323,323
2018-10-10 19:28:18.135,345,345
2018-10-10 19:28:32.535,309,309
2018-10-10 19:28:46.935,286,286
2018-10-10 19:29:01.335,312,312
2018-10-10 19:29:15.735,282,282
2018-10-10 19:29:30.135,306,306
2018-10-10 19:29:44.535,312,312
2018-10-10 19:29:58.935,309,309
2018-10-10 19:30:13.335,294,294
2018-10-10 19:30:27.735,304,304
2018-10-10 19:30:42.135,327,327
2018-10-10 19:30:56.535,297,297
2018-10-10 19:31:10.935,316,316
2018-10-10 19:31:25.335,320,320
2018-10-10 19:31:39.735,341,341
2018-10-10 19:31:54.135,295,295
2018-10-10 19:32:08.535,325,325
2018-10-10 19:32:22.935,360,360
2018-10-10 19:32:37.335,307,307
2018-10-10 19:32:51.735,325,325
2018-10-10 19:33:06.135,369,369
2018-10-10 19:33:20.535,285,285
2018-10-10 19:33:34.935,333,333
2018-10-10 19:33:49.335,350,350
2018-10-10 19:34:03.735,316,316
2018-10-10 19:34:18.135,301,301
2018-10-10 19:34:32.535,332,332
2018-10-10 19:34:46.935,318,318
2018-10-10 19:35:01.335,337,337
2018-10-10 19:35:15.735,321,321
2018-10-10 19:35:30.135,339,339
2018-10-10 19:35:44.535,310,310
2018-10-10 19:35:58.935,319,319
2018-10-10 19:36:13.335,288,288
2018-10-10 19:36:27.735,287,287
2018-10-10 19:36:42.135,231,231
2018-10-10 19:36:56.535,266,266
2018-10-10 19:37:10.935,306,306
2018-10-10 19:37:25.335,303,303
2018-10-10 19:37:39.735,274,274
2018-10-10 19:37:54.135,291,291
2018-10-10 19:38:08.535,290,290
2018-10-10 19:38:22.935,270,270
2018-10-10 19:38:37.335,267,267
2018-10-10 19:38:51.735,304,304
2018-10-10 19:39:06.135,270,270
2018-10-10 19:39:20.535,309,309
2018-10-10 19:39:34.935,285,285
2018-10-10 19:39:49.335,296,296
2018-10-10 19:40:03.735,272,272
2018-10-10 19:40:18.135,261,261
2018-10-10 19:40:32.535,302,302
2018-10-10 19:40:46.935,290,290
2018-10-10 19:41:01.335,271,271
2018-10-10 19:41:15.735,293,293
2018-10-10 19:41:30.135,296,296
2018-10-10 19:41:44.535,279,279
2018-10-10 19:41:58.935,277,277
2018-10-10 19:42:13.335,299,299
2018-10-10 19:42:27.735,275,275
2018-10-10 19:42:42.135,261,261
2018-10-10 19:42:56.535,312,312
2018-10-10 19:43:10.935,296,296
2018-10-10 19:43:25.335,281,281
2018-10-10 19:43:39.735,270,270
2018-10-10 19:43:54.135,294,294
2018-10-10 19:44:08.535,282,282
2018-10-10 19:44:22.935,270,270
2018-10-10 19:44:37.335,268,268
2018-10-10 19:44:51.735,281,281
2018-10-10 19:45:06.135,280,280
2018-10-10 19:45:20.535,281,281
2018-10-10 19:45:34.935,285,285
2018-10-10 19:45:49.335,268,268
2018-10-10 19:46:03.735,290,290
2018-10-10 19:46:18.135,272,272
2018-10-10 19:46:32.535,301,301
2018-10-10 19:46:46.935,289,289
2018-10-10 19:47:01.335,269,269
2018-10-10 19:47:15.735,278,278
2018-10-10 19:47:30.135,303,303
2018-10-10 19:47:44.535,298,298
2018-10-10 19:47:58.935,257,257
2018-10-10 19:48:13.335,284,284
2018-10-10 19:48:27.735,260,260
2018-10-10 19:48:42.135,274,274
2018-10-10 19:48:56.535,291,291
2018-10-10 19:49:10.935,286,286
2018-10-10 19:49:25.335,272,272
2018-10-10 19:49:39.735,243,243
2018-10-10 19:49:54.135,277,277
2018-10-10 19:50:08.535,289,289
2018-10-10 19:50:22.935,289,289
2018-10-10 19:50:37.335,285,285
2018-10-10 19:50:51.735,273,273
2018-10-10 19:51:06.135,302,302
2018-10-10 19:51:20.535,291,291
2018-10-10 19:51:34.935,289,289
2018-10-10 19:51:49.335,296,296
2018-10-10 19:52:03.735,266,266
2018-10-10 19:52:18.135,262,262
2018-10-10 19:52:32.535,294,294
2018-10-10 19:52:46.935,292,292
2018-10-10 19:53:01.335,273,273
2018-10-10 19:53:15.735,283,283
2018-10-10 19:53:30.135,310,310
2018-10-10 19:53:44.535,285,285
2018-10-10 19:53:58.935,283,283
2018-10-10 19:54:13.335,286,286
2018-10-10 19:54:27.735,295,295
2018-10-10 19:54:42.135,250,250
2018-10-10 19:54:56.535,282,282
2018-10-10 19:55:10.935,302,302
2018-10-10 19:55:25.335,315,315
2018-10-10 19:55:39.735,295,295
2018-10-10 19:55:54.135,263,263
2018-10-10 19:56:08.535,284,284
2018-10-10 19:56:22.935,243,243
2018-10-10 19:56:37.335,291,291
2018-10-10 19:56:51.735,292,292
2018-10-10 19:57:06.135,290,290
2018-10-10 19:57:20.535,290,290
2018-10-10 19:57:34.935,274,274
2018-10-10 19:57:49.335,301,301
2018-10-10 19:58:03.735,288,288
2018-10-10 19:58:18.135,291,291
2018-10-10 19:58:32.535,257,257
2018-10-10 19:58:46.935,283,283
2018-10-10 19:59:01.335,281,281
2018-10-10 19:59:15.735,291,291
2018-10-10 19:59:30.135,319,319
2018-10-10 19:59:44.535,290,290
2018-10-10 19:59:58.935,285,285
2018-10-10 20:00:13.335,303,303
2018-10-10 20:00:27.735,291,291
2018-10-10 20:00:42.135,302,302
2018-10-10 20:00:56.535,271,271
2018-10-10 20:01:10.935,324,324
2018-10-10 20:01:25.335,263,263
2018-10-10 20:01:39.735,331,331
2018-10-10 20:01:54.135,293,293
2018-10-10 20:02:08.535,278,278
2018-10-10 20:02:22.935,302,302
2018-10-10 20:02:37.335,275,275
2018-10-10 20:02:51.735,309,309
2018-10-10 20:03:06.135,325,325
2018-10-10 20:03:20.535,292,292
2018-10-10 20:03:34.935,278,278
2018-10-10 20:03:49.335,303,303
2018-10-10 20:04:03.735,298,298
2018-10-10 20:04:18.135,274,274
2018-10-10 20:04:32.535,311,311
2018-10-10 20:04:46.935,307,307
2018-10-10 20:05:01.335,298,298
2018-10-10 20:05:15.735,271,272
2018-10-10 20:05:30.135,318,318
2018-10-10 20:05:44.535,319,319
2018-10-10 20:05:58.935,258,258
2018-10-10 20:06:13.335,296,296
2018-10-10 20:06:27.735,312,312
2018-10-10 20:06:42.135,330,330
2018-10-10 20:06:56.535,292,292
2018-10-10 20:07:10.935,273,273
2018-10-10 20:07:25.335,253,253
2018-10-10 20:07:39.735,299,299
2018-10-10 20:07:54.135,309,309
2018-10-10 20:08:08.535,300,300
2018-10-10 20:08:22.935,278,278
2018-10-10 20:08:37.335,297,297
2018-10-10 20:08:51.735,283,283
2018-10-10 20:09:06.135,302,302
2018-10-10 20:09:20.535,271,271
2018-10-10 20:09:34.935,290,290
2018-10-10 20:09:49.335,312,312
2018-10-10 20:10:03.735,294,294
2018-10-10 20:10:18.135,297,297
2018-10-10 20:10:32.535,322,322
2018-10-10 20:10:46.935,292,292
2018-10-10 20:11:01.335,300,300
2018-10-10 20:11:15.735,334,334
2018-10-10 20:11:30.135,301,301
2018-10-10 20:11:44.535,274,274
2018-10-10 20:11:58.935,285,285
2018-10-10 20:12:13.335,284,284
2018-10-10 20:12:50.535,0,0
2018-10-10 20:13:27.735,306,306
2018-10-10 20:14:04.935,325,325
2018-10-10 20:14:42.135,311,311
2018-10-10 20:15:19.335,261,261
2018-10-10 20:15:56.535,282,282
2018-10-10 20:16:33.735,295,295
2018-10-10 20:17:10.935,257,257
2018-10-10 20:17:48.135,245,245
2018-10-10 20:18:25.335,250,250
2018-10-10 20:19:02.535,316,316
2018-10-10 20:19:39.735,268,268
2018-10-10 20:20:16.935,248,248
2018-10-10 20:20:54.135,0,0
2018-10-10 20:21:31.335,321,321
2018-10-10 20:22:08.535,336,336
2018-10-10 20:22:45.735,364,364
2018-10-10 20:23:22.935,313,313
2018-10-10 20:24:00.135,291,291
2018-10-10 20:24:37.335,289,289
2018-10-10 20:25:14.535,322,322
2018-10-10 20:25:51.735,311,311
2018-10-10 20:26:28.935,305,305
2018-10-10 20:27:06.135,302,302
2018-10-10 20:27:43.335,292,292
2018-10-10 20:28:20.535,307,307
2018-10-10 20:28:57.735,289,289
2018-10-10 20:29:34.935,319,319
2018-10-10 20:30:12.135,309,309
2018-10-10 20:30:49.335,283,283
2018-10-10 20:31:26.535,287,287
2018-10-10 20:32:03.735,300,300
2018-10-10 20:32:40.935,289,289
2018-10-10 20:33:18.135,325,325
2018-10-10 20:33:55.335,266,266
2018-10-10 20:34:32.535,272,272
2018-10-10 20:35:09.735,315,315
2018-10-10 20:35:46.935,298,298
2018-10-10 20:36:24.135,282,282
2018-10-10 20:37:01.335,278,278
2018-10-10 20:37:38.535,252,252
2018-10-10 20:38:15.735,301,301
2018-10-10 20:38:52.935,292,292
2018-10-10 20:39:30.135,307,307
2018-10-10 20:40:07.335,293,293
2018-10-10 20:40:44.535,276,276
2018-10-10 20:41:21.735,294,294
2018-10-10 20:41:58.935,311,311
2018-10-10 20:42:36.135,304,304
2018-10-10 20:43:13.335,204,204
2018-10-10 20:43:50.535,204,204
2018-10-10 20:44:27.735,209,209
2018-10-10 20:45:04.935,180,180
2018-10-10 20:45:42.135,222,222
2018-10-10 20:46:19.335,216,216
2018-10-10 20:46:56.535,203,203
2018-10-10 20:47:33.735,204,204
2018-10-10 20:48:10.935,205,205
2018-10-10 20:48:48.135,201,201
2018-10-10 20:49:25.335,191,191
2018-10-10 20:50:02.535,231,231
2018-10-10 20:50:39.735,176,176
2018-10-10 20:51:16.935,190,190
2018-10-10 20:51:54.135,190,190
2018-10-10 20:52:31.335,205,205
2018-10-10 20:53:08.535,193,193
2018-10-10 20:53:45.735,204,204
2018-10-10 20:54:22.935,195,195
2018-10-10 20:55:00.135,181,181
2018-10-10 20:55:37.335,177,177
2018-10-10 20:56:14.535,180,180
2018-10-10 20:56:51.735,184,184
2018-10-10 20:57:28.935,174,174
2018-10-10 20:58:06.135,186,186
2018-10-10 20:58:43.335,205,205
2018-10-10 20:59:20.535,192,192
2018-10-10 20:59:57.735,208,208
2018-10-10 21:00:34.935,212,212
2018-10-10 21:01:12.135,192,192
2018-10-10 21:01:49.335,226,226
2018-10-10 21:02:26.535,166,166
2018-10-10 21:03:03.735,187,187
2018-10-10 21:03:40.935,203,203
2018-10-10 21:04:18.135,194,194
2018-10-10 21:04:55.335,178,178
2018-10-10 21:05:32.535,212,212
2018-10-10 21:06:09.735,206,206
2018-10-10 21:06:46.935,166,166
2018-10-10 21:07:24.135,197,197
2018-10-10 21:08:01.335,169,169
2018-10-10 21:08:38.535,181,181
2018-10-10 21:09:15.735,193,193
2018-10-10 21:09:52.935,198,198
2018-10-10 21:10:30.135,197,197
2018-10-10 21:11:07.335,207,207
2018-10-10 21:11:44.535,195,195
2018-10-10 21:12:21.735,213,213
2018-10-10 21:12:58.935,186,186
2018-10-10 21:13:36.135,204,204
2018-10-10 21:14:13.335,208,208
2018-10-10 21:14:50.535,163,163
2018-10-10 21:15:27.735,231,231
2018-10-10 21:16:04.935,215,215
2018-10-10 21:16:42.135,191,191
2018-10-10 21:17:19.335,176,176
2018-10-10 21:17:56.535,216,216
2018-10-10 21:18:33.735,198,198
2018-10-10 21:19:10.935,210,210
2018-10-10 21:19:48.135,163,163
2018-10-10 21:20:25.335,197,197
2018-10-10 21:21:02.535,202,202
2018-10-10 21:21:39.735,186,186
2018-10-10 21:22:16.935,166,166
2018-10-10 21:22:54.135,203,203
2018-10-10 21:23:31.335,208,208
2018-10-10 21:24:08.535,202,202
2018-10-10 21:24:45.735,183,183
2018-10-10 21:25:22.935,189,189
2018-10-10 21:26:00.135,199,199
2018-10-10 21:26:37.335,184,184
2018-10-10 21:27:14.535,187,187
2018-10-10 21:27:51.735,179,179
2018-10-10 21:28:28.935,169,169
2018-10-10 21:29:06.135,195,195
2018-10-10 21:29:43.335,269,269
2018-10-10 21:30:20.535,271,271
2018-10-10 21:30:57.735,245,245
2018-10-10 21:31:34.935,255,255
2018-10-10 21:32:12.135,299,299
2018-10-10 21:32:49.335,278,278
2018-10-10 21:33:26.535,262,262
2018-10-10 21:34:03.735,283,283
2018-10-10 21:34:40.935,273,273
2018-10-10 21:35:18.135,284,284
2018-10-10 21:35:55.335,253,253
2018-10-10 21:36:32.535,269,269
2018-10-10 21:37:09.735,255,255
2018-10-10 21:37:46.935,273,273
2018-10-10 21:38:24.135,258,258
2018-10-10 21:39:01.335,285,285
2018-10-10 21:39:38.535,252,252
2018-10-10 21:40:15.735,285,285
2018-10-10 21:40:52.935,258,258
2018-10-10 21:41:30.135,273,273
2018-10-10 21:42:07.335,269,269
2018-10-10 21:42:44.535,265,265
2018-10-10 21:43:21.735,268,268
2018-10-10 21:43:58.935,270,270
2018-10-10 21:44:36.135,257,257
2018-10-10 21:45:13.335,290,290
2018-10-10 21:45:50.535,250,250
2018-10-10 21:46:27.735,281,281
2018-10-10 21:47:04.935,254,254
2018-10-10 21:47:42.135,305,305
2018-10-10 21:48:19.335,235,235
2018-10-10 21:48:56.535,250,250
2018-10-10 21:49:33.735,281,281
2018-10-10 21:50:10.935,275,275
2018-10-10 21:50:48.135,268,268
2018-10-10 21:51:25.335,252,252
2018-10-10 21:52:02.535,267,267
2018-10-10 21:52:39.735,287,287
2018-10-10 21:53:16.935,238,238
2018-10-10 21:53:54.135,249,249
2018-10-10 21:54:31.335,241,241
2018-10-10 21:55:08.535,280,280
2018-10-10 21:55:45.735,253,253
2018-10-10 21:56:22.935,243,243
2018-10-10 21:57:00.135,270,270
2018-10-10 21:57:37.335,230,230
2018-10-10 21:58:14.535,285,285
2018-10-10 21:58:51.735,255,255
2018-10-10 21:59:28.935,269,269
2018-10-10 22:00:06.135,235,235
2018-10-10 22:00:43.335,260,260
2018-10-10 22:01:20.535,285,285
2018-10-10 22:01:57.735,259,259
2018-10-10 22:02:34.935,281,281
2018-10-10 22:03:12.135,273,273
2018-10-10 22:03:49.335,272,272
2018-10-10 22:04:26.535,275,275
2018-10-10 22:05:03.735,257,257
2018-10-10 22:05:40.935,267,267
2018-10-10 22:06:18.135,254,254
2018-10-10 22:06:55.335,241,241
2018-10-10 22:07:32.535,280,280
2018-10-10 22:08:09.735,252,252
2018-10-10 22:08:46.935,294,294
2018-10-10 22:09:24.135,264,264
2018-10-10 22:10:01.335,238,238
2018-10-10 22:10:38.535,257,257
2018-10-10 22:11:15.735,256,256
2018-10-10 22:11:52.935,297,297
2018-10-10 22:12:30.135,261,261
2018-10-10 22:13:07.335,256,256
2018-10-10 22:13:44.535,288,288
2018-10-10 22:14:21.735,240,240
2018-10-10 22:14:58.935,279,279
2018-10-10 22:15:36.135,259,259
2018-10-10 22:16:13.335,256,256
2018-10-10 22:16:50.535,243,243
2018-10-10 22:17:27.735,259,259
2018-10-10 22:18:04.935,298,298
2018-10-10 22:18:42.135,279,279
2018-10-10 22:19:19.335,258,258
2018-10-10 22:19:56.535,256,256
2018-10-10 22:20:33.735,273,273
2018-10-10 22:21:10.935,0,0
2018-10-10 22:21:48.135,278,278
2018-10-10 22:22:25.335,246,246
2018-10-10 22:23:02.535,194,194
2018-10-10 22:23:39.735,205,205
2018-10-10 22:24:16.935,176,176
2018-10-10 22:24:54.135,220,220
2018-10-10 22:25:31.335,220,220
2018-10-10 22:26:08.535,234,234
2018-10-10 22:26:45.735,219,219
2018-10-10 22:27:22.935,207,207
2018-10-10 22:28:00.135,167,167
2018-10-10 22:28:37.335,224,224
2018-10-10 22:29:14.535,193,193
2018-10-10 22:29:51.735,229,229
2018-10-10 22:30:28.935,200,200
2018-10-10 22:31:06.135,199,199
2018-10-10 22:31:43.335,209,209
2018-10-10 22:32:20.535,216,216
2018-10-10 22:32:57.735,220,220
2018-10-10 22:33:34.935,202,202
2018-10-10 22:34:12.135,183,183
2018-10-10 22:34:49.335,192,192
2018-10-10 22:35:26.535,207,207
2018-10-10 22:36:03.735,198,198
2018-10-10 22:36:40.935,196,196
2018-10-10 22:37:18.135,211,211
2018-10-10 22:37:55.335,184,184
2018-10-10 22:38:32.535,200,200
2018-10-10 22:39:09.735,202,202
2018-10-10 22:39:46.935,232,232
2018-10-10 22:40:24.135,202,202
2018-10-10 22:41:01.335,200,200
2018-10-10 22:41:38.535,221,221
2018-10-10 22:42:15.735,220,220
2018-10-10 22:42:52.935,195,195
2018-10-10 22:43:30.135,196,196
2018-10-10 22:44:07.335,222,222
2018-10-10 22:44:44.535,190,190
2018-10-10 22:45:21.735,235,235
2018-10-10 22:45:58.935,201,201
2018-10-10 22:46:36.135,197,197
2018-10-10 22:46:50.535,206,206
2018-10-10 22:47:04.935,230,230
2018-10-10 22:47:19.335,222,222
2018-10-10 22:47:33.735,196,196
2018-10-10 22:47:48.135,211,211
2018-10-10 22:48:02.535,203,203
2018-10-10 22:48:16.935,222,222
2018-10-10 22:48:31.335,213,213
2018-10-10 22:48:45.735,213,213
2018-10-10 22:49:00.135,223,224
2018-10-10 22:49:14.535,228,228
2018-10-10 22:49:28.935,199,199
2018-10-10 22:49:43.335,230,230
2018-10-10 22:49:57.735,215,215
2018-10-10 22:50:12.135,204,204
2018-10-10 22:50:26.535,210,210
2018-10-10 22:50:40.935,200,200
2018-10-10 22:50:55.335,214,214
2018-10-10 22:51:09.735,194,194
2018-10-10 22:51:24.135,205,205
2018-10-10 22:51:38.535,247,247
2018-10-10 22:51:52.935,234,234
2018-10-10 22:52:07.335,198,198
